element_id,element_type,element_type_cn,x,y,object_id,object_name,psr_type,layer,voltage_level,css_class,stroke_color,is_junction,related_text_count
TMP00046226,Junction,接头,380.5312,490.8407,TMP00046226,00000终端头506362,0202,Junction,10kV,,,True,0
TMP00312192,Junction,接头,380.4845,486.9637,TMP00312192,,32TMP00132954,Junction,10kV,,,True,0
TMP00312204,Junction,接头,384.5723,486.9637,TMP00312204,,32TMP00132954,Junction,10kV,,,True,0
TMP00046225,Junction,接头,387.4684,503.6611,TMP00046225,00000终端头197689,0202,Junction,10kV,,,True,0
TMP00312206,Junction,接头,387.478,498.3506,TMP00312206,,32TMP00132954,Junction,10kV,,,True,0
TMP00312218,Junction,接头,391.5657,498.3506,TMP00312218,,32TMP00132954,Junction,10kV,,,True,0
TMP00046224,Junction,接头,389.2537,539.381,TMP00046224,00000终端头584398,0202,Junction,10kV,,,True,0
TMP00312220,Junction,接头,389.2071,537.671,TMP00312220,,32TMP00132954,Junction,10kV,,,True,0
TMP00312232,Junction,接头,393.2948,537.671,TMP00312232,,32TMP00132954,Junction,10kV,,,True,0
TMP00046223,Junction,接头,432.7005,495.5954,TMP00046223,00000终端头584578,0202,Junction,10kV,,,True,0
TMP00312241,Junction,接头,436.7415,494.1472,TMP00312241,,32TMP00132954,Junction,10kV,,,True,0
TMP00312234,Junction,接头,432.6538,494.1472,TMP00312234,,32TMP00132954,Junction,10kV,,,True,0
TMP00312250,Junction,接头,530.4949,513.9242,TMP00312250,,32TMP00132954,Junction,10kV,,,True,0
TMP00046222,Junction,接头,523.6825,513.2023,TMP00046222,00000终端头963363,0202,Junction,10kV,,,True,0
TMP00046221,Junction,接头,530.3499,517.4343,TMP00046221,00000终端头936663,0202,Junction,10kV,,,True,0
TMP00046220,Junction,接头,504.1802,484.5427,TMP00046220,00000示1#环网箱102－LINE215_线LINE231_示分5#种号最间接头,0203,Junction,10kV,,,True,0
TMP00046219,Junction,接头,504.1802,480.2504,TMP00046219,00000示1#环网箱102－LINE215_线LINE231_示分5#二号最间接头,0203,Junction,10kV,,,True,0
TMP00046218,Junction,接头,504.0867,428.5661,TMP00046218,TMP00131370#-LINE231_示2#SUB020_开关站101种号最间接头,0203,Junction,10kV,,,True,0
TMP00046217,Junction,接头,504.1802,477.3773,TMP00046217,00000示分5#,0202,Junction,10kV,,,True,0
TMP00046216,Junction,接头,504.0867,432.2163,TMP00046216,TMP00131370#,0202,Junction,10kV,,,True,0
TMP00046215,Junction,接头,509.6941,455.3191,TMP00046215,TMP00131374#,0202,Junction,10kV,,,True,0
TMP00046214,Junction,接头,512.9219,455.3191,TMP00046214,TMP00131373#,0202,Junction,10kV,,,True,0
TMP00046213,Junction,接头,523.1018,455.313,TMP00046213,00000终端头506373,0202,Junction,10kV,,,True,0
TMP00046212,Junction,接头,488.0387,478.7436,TMP00046212,00000终端头586691,0202,Junction,10kV,,,True,0
TMP00046211,Junction,接头,483.0883,466.5698,TMP00046211,00000示分6白4,0202,Junction,10kV,,,True,0
TMP00046210,Junction,接头,475.0134,466.2901,TMP00046210,00000明3#争101,0202,Junction,10kV,,,True,0
TMP00046209,Junction,接头,479.8484,466.2901,TMP00046209,00000明3#争102,0202,Junction,10kV,,,True,0
TMP00046208,Junction,接头,465.6688,466.2901,TMP00046208,00000电站101,0202,Junction,10kV,,,True,0
TMP00312275,Junction,接头,488.0005,475.4795,TMP00312275,,32TMP00132954,Junction,10kV,,,True,0
TMP00312306,Junction,接头,491.4413,475.4795,TMP00312306,,32TMP00132954,Junction,10kV,,,True,0
TMP00312284,Junction,接头,465.6306,464.5557,TMP00312284,,32TMP00132954,Junction,10kV,,,True,0
TMP00312312,Junction,接头,469.0714,464.5557,TMP00312312,,32TMP00132954,Junction,10kV,,,True,0
TMP00312272,Junction,接头,525.404,454.0986,TMP00312272,,32TMP00132954,Junction,10kV,,,True,0
TMP00312321,Junction,接头,529.4917,454.0986,TMP00312321,,32TMP00132954,Junction,10kV,,,True,0
TMP00312278,Junction,接头,474.9723,463.195,TMP00312278,,32TMP00132954,Junction,10kV,,,True,0
TMP00312281,Junction,接头,479.8893,463.195,TMP00312281,,32TMP00132954,Junction,10kV,,,True,0
TMP00046207,Junction,接头,504.1802,491.5314,TMP00046207,00000示1#环网箱102,0202,Junction,10kV,,,True,0
TMP00312339,Junction,接头,503.7965,419.1553,TMP00312339,,32TMP00132954,Junction,10kV,,,True,0
TMP00312343,Junction,接头,506.3996,419.1553,TMP00312343,,32TMP00132954,Junction,10kV,,,True,0
TMP00312347,Junction,接头,509.0027,419.1553,TMP00312347,,32TMP00132954,Junction,10kV,,,True,0
TMP00312350,Junction,接头,511.6059,419.1553,TMP00312350,,32TMP00132954,Junction,10kV,,,True,0
TMP00046206,Junction,接头,503.9763,423.1732,TMP00046206,00000SUB020_开关站101,0202,Junction,10kV,,,True,0
TMP00312362,Junction,接头,357.9613,517.451,TMP00312362,,32TMP00132954,Junction,10kV,,,True,0
TMP00312371,Junction,接头,354.3527,517.451,TMP00312371,,32TMP00132954,Junction,10kV,,,True,0
TMP00312378,Junction,接头,355.5556,517.451,TMP00312378,,32TMP00132954,Junction,10kV,,,True,0
TMP00312384,Junction,接头,356.7584,517.451,TMP00312384,,32TMP00132954,Junction,10kV,,,True,0
TMP00312391,Junction,接头,358.9978,517.4681,TMP00312391,,32TMP00132954,Junction,10kV,,,True,0
TMP00312396,Junction,接头,360.2006,517.4681,TMP00312396,,32TMP00132954,Junction,10kV,,,True,0
TMP00046205,Junction,接头,354.3692,519.7825,TMP00046205,TMP00131374#环网箱101,0202,Junction,10kV,,,True,0
TMP00046204,Junction,接头,328.726,509.8524,TMP00046204,00000终端头466819,0202,Junction,10kV,,,True,0
TMP00046203,Junction,接头,347.083,479.0153,TMP00046203,00000终端头510947,0202,Junction,10kV,,,True,0
TMP00046202,Junction,接头,377.1755,499.5675,TMP00046202,00000终端头506361,0202,Junction,10kV,,,True,0
TMP00046201,Junction,接头,374.5598,498.2574,TMP00046201,00000终端头198671,0202,Junction,10kV,,,True,0
TMP00046200,Junction,接头,521.4752,455.3281,TMP00046200,00000终端头506372,0202,Junction,10kV,,,True,0
TMP00046199,Junction,接头,486.5277,469.8563,TMP00046199,00000终端头586690,0202,Junction,10kV,,,True,0
TMP00046198,Junction,接头,500.5414,491.7911,TMP00046198,00000终端头203161,0202,Junction,10kV,,,True,0
TMP00046197,Junction,接头,426.4137,560.5741,TMP00046197,00000终端头506051,0202,Junction,10kV,,,True,0
TMP00046196,Junction,接头,421.7581,553.5524,TMP00046196,00000终端头506383,0202,Junction,10kV,,,True,0
TMP00046195,Junction,接头,410.8264,561.3222,TMP00046195,00000终端头463830,0202,Junction,10kV,,,True,0
TMP00046194,Junction,接头,371.4781,556.951,TMP00046194,00000终端头463510,0202,Junction,10kV,,,True,0
TMP00046193,Junction,接头,390.3577,564.1762,TMP00046193,00000终端头506351,0202,Junction,10kV,,,True,0
TMP00046192,Junction,接头,445.819,554.8973,TMP00046192,00000终端头586715,0202,Junction,10kV,,,True,0
TMP00046191,Junction,接头,454.5108,560.6596,TMP00046191,00000终端头506644,0202,Junction,10kV,,,True,0
TMP00046190,Junction,接头,493.8761,551.2785,TMP00046190,00000终端头506054,0202,Junction,10kV,,,True,0
TMP00046189,Junction,接头,504.2962,514.2205,TMP00046189,00000终端头573744,0202,Junction,10kV,,,True,0
TMP00046188,Junction,接头,440.3655,465.4668,TMP00046188,00000终端头506181,0202,Junction,10kV,,,True,0
TMP00046187,Junction,接头,444.6467,452.5699,TMP00046187,00000终端头506258,0202,Junction,10kV,,,True,0
TMP00046186,Junction,接头,441.3983,456.2077,TMP00046186,00000终端头203402,0202,Junction,10kV,,,True,0
TMP00046185,Junction,接头,448.1644,461.4235,TMP00046185,00000终端头463822,0202,Junction,10kV,,,True,0
TMP00046184,Junction,接头,436.2329,472.6352,TMP00046184,00000终端头573373,0202,Junction,10kV,,,True,0
TMP00046183,Junction,接头,430.5058,488.9751,TMP00046183,00000终端头584557,0202,Junction,10kV,,,True,0
TMP00046182,Junction,接头,421.7714,486.3539,TMP00046182,00000终端头506276,0202,Junction,10kV,,,True,0
TMP00046181,Junction,接头,472.1936,492.3862,TMP00046181,00000终端头479511,0202,Junction,10kV,,,True,0
TMP00046180,Junction,接头,461.3948,553.6201,TMP00046180,00000终端头463711,0202,Junction,10kV,,,True,0
TMP00046179,Junction,接头,461.1714,498.7779,TMP00046179,00000终端头506069,0202,Junction,10kV,,,True,0
TMP00046178,Junction,接头,452.761,489.8512,TMP00046178,00000终端头573485,0202,Junction,10kV,,,True,0
TMP00046177,Junction,接头,382.9333,512.3879,TMP00046177,00000终端头197688,0202,Junction,10kV,,,True,0
TMP00046176,Junction,接头,380.9868,539.381,TMP00046176,00000终端头584392,0202,Junction,10kV,,,True,0
TMP00312458,Junction,接头,409.6975,513.7432,TMP00312458,,32TMP00132954,Junction,10kV,,,True,0
TMP00046175,Junction,接头,400.6598,514.5067,TMP00046175,00000终端头921423,0202,Junction,10kV,,,True,0
TMP00046174,Junction,接头,409.6134,514.7739,TMP00046174,00000终端头924542,0202,Junction,10kV,,,True,0
TMP00312466,Junction,接头,373.4329,544.4551,TMP00312466,,32TMP00132954,Junction,10kV,,,True,0
TMP00046173,Junction,接头,377.8722,546.7242,TMP00046173,00000终端头906632,0202,Junction,10kV,,,True,0
TMP00046172,Junction,接头,378.4965,540.2505,TMP00046172,00000终端头965085,0202,Junction,10kV,,,True,0
TMP00046171,Junction,接头,381.5381,508.1231,TMP00046171,00000终端头958070,0202,Junction,10kV,,,True,0
TMP00312479,Junction,接头,377.3635,512.5064,TMP00312479,,32TMP00132954,Junction,10kV,,,True,0
TMP00312482,Junction,接头,378.3556,512.5064,TMP00312482,,32TMP00132954,Junction,10kV,,,True,0
TMP00046170,Junction,接头,381.2989,513.4667,TMP00046170,00000终端头931877,0202,Junction,10kV,,,True,0
TMP00046169,Junction,接头,355.8997,519.7206,TMP00046169,00000终端头584452,0202,Junction,10kV,,,True,0
TMP00312487,Junction,接头,358.4967,531.0839,TMP00312487,,32TMP00132954,Junction,10kV,,,True,0
TMP00046168,Junction,接头,355.9079,533.8102,TMP00046168,00000终端头584470,0202,Junction,10kV,,,True,0
TMP00046167,Junction,接头,472.2659,548.9881,TMP00046167,TMP00312934,0202,Junction,10kV,,,True,0
TMP00312494,Junction,接头,471.3494,547.018,TMP00312494,,32TMP00132954,Junction,10kV,,,True,0
TMP00312506,Junction,接头,475.9357,547.018,TMP00312506,,32TMP00132954,Junction,10kV,,,True,0
TMP00046166,Junction,接头,472.8383,552.2573,TMP00046166,TMP00312936,0202,Junction,10kV,,,True,0
TMP00312515,Junction,接头,484.0888,499.4906,TMP00312515,,32TMP00132954,Junction,10kV,,,True,0
TMP00046165,Junction,接头,502.5781,493.9811,TMP00046165,00000终端头914654,0202,Junction,10kV,,,True,0
TMP00046164,Junction,接头,484.2166,501.948,TMP00046164,00000终端头917633,0202,Junction,10kV,,,True,0
TMP00312527,Junction,接头,468.5072,498.1964,TMP00312527,,32TMP00132954,Junction,10kV,,,True,0
TMP00046163,Junction,接头,465.9672,496.1594,TMP00046163,00000终端头931442,0202,Junction,10kV,,,True,0
TMP00046162,Junction,接头,468.4556,499.3497,TMP00046162,00000终端头940580,0202,Junction,10kV,,,True,0
TMP00312534,Junction,接头,379.1984,553.0684,TMP00312534,,32TMP00132954,Junction,10kV,,,True,0
TMP00312538,Junction,接头,377.6286,553.0535,TMP00312538,,32TMP00132954,Junction,10kV,,,True,0
TMP00312542,Junction,接头,376.0259,553.0758,TMP00312542,,32TMP00132954,Junction,10kV,,,True,0
TMP00312553,Junction,接头,380.691,553.047,TMP00312553,,32TMP00132954,Junction,10kV,,,True,0
TMP00046161,Junction,接头,376.1201,554.524,TMP00046161,00000SUB020_开关站101开关,0202,Junction,10kV,,,True,0
TMP00046160,Junction,接头,376.1452,556.7497,TMP00046160,00000败支74#,0202,Junction,10kV,,,True,0
TMP00046409,PowerTransformer,变压器,343.1413,493.6024,TMP00046409,配变2186,0110,PowerTransformer,10kV,,,False,1
TMP00046408,PowerTransformer,变压器,514.2821,499.3532,TMP00046408,配变2185,0110,PowerTransformer,10kV,,,False,1
TMP00046407,PowerTransformer,变压器,512.0732,496.7861,TMP00046407,配变2184,0110,PowerTransformer,10kV,,,False,1
TMP00046406,PowerTransformer,变压器,382.7285,562.3685,TMP00046406,配变2183,0110,PowerTransformer,10kV,,,False,1
TMP00046405,PowerTransformer,变压器,385.4383,561.133,TMP00046405,配变2182,0110,PowerTransformer,10kV,,,False,1
TMP00046404,PowerTransformer,变压器,388.408,551.0786,TMP00046404,配变2181,0110,PowerTransformer,10kV,,,False,1
TMP00046403,PowerTransformer,变压器,394.776,559.2976,TMP00046403,配变2180,0110,PowerTransformer,10kV,,,False,1
TMP00046402,PowerTransformer,变压器,398.3591,551.6392,TMP00046402,配变2179,0110,PowerTransformer,10kV,,,False,1
TMP00046401,PowerTransformer,变压器,399.1928,562.0764,TMP00046401,配变2178,0110,PowerTransformer,10kV,,,False,1
TMP00046400,PowerTransformer,变压器,403.839,559.8856,TMP00046400,配变2177,0110,PowerTransformer,10kV,,,False,1
TMP00046399,PowerTransformer,变压器,417.9509,545.9507,TMP00046399,配变2176,0110,PowerTransformer,10kV,,,False,1
TMP00046398,PowerTransformer,变压器,420.2662,561.6526,TMP00046398,配变2175,0110,PowerTransformer,10kV,,,False,1
TMP00046397,PowerTransformer,变压器,436.0971,550.6841,TMP00046397,配变2174,0110,PowerTransformer,10kV,,,False,1
TMP00046396,PowerTransformer,变压器,443.4937,561.1897,TMP00046396,配变2173,0110,PowerTransformer,10kV,,,False,1
TMP00046395,PowerTransformer,变压器,452.3032,561.1897,TMP00046395,配变2172,0110,PowerTransformer,10kV,,,False,1
TMP00046394,PowerTransformer,变压器,453.5547,554.2971,TMP00046394,配变2171,0110,PowerTransformer,10kV,,,False,1
TMP00046393,PowerTransformer,变压器,463.9016,559.1119,TMP00046393,配变2170,0110,PowerTransformer,10kV,,,False,1
TMP00046392,PowerTransformer,变压器,469.4519,564.8347,TMP00046392,配变2169,0110,PowerTransformer,10kV,,,False,1
TMP00046391,PowerTransformer,变压器,474.1444,559.8023,TMP00046391,配变2168,0110,PowerTransformer,10kV,,,False,1
TMP00046390,PowerTransformer,变压器,478.7512,551.0186,TMP00046390,配变2167,0110,PowerTransformer,10kV,,,False,1
TMP00046389,PowerTransformer,变压器,478.7651,562.0544,TMP00046389,配变2166,0110,PowerTransformer,10kV,,,False,1
TMP00046388,PowerTransformer,变压器,483.0049,560.3903,TMP00046388,配变2165,0110,PowerTransformer,10kV,,,False,1
TMP00046387,PowerTransformer,变压器,488.0023,554.0289,TMP00046387,配变2164,0110,PowerTransformer,10kV,,,False,1
TMP00046386,PowerTransformer,变压器,437.1724,476.7078,TMP00046386,配变2163,0110,PowerTransformer,10kV,,,False,1
TMP00046385,PowerTransformer,变压器,441.6234,480.8237,TMP00046385,配变2162,0110,PowerTransformer,10kV,,,False,1
TMP00046384,PowerTransformer,变压器,427.5701,475.0731,TMP00046384,配变2161,0110,PowerTransformer,10kV,,,False,1
TMP00046383,PowerTransformer,变压器,466.4335,494.5569,TMP00046383,配变2160,0110,PowerTransformer,10kV,,,False,1
TMP00046382,PowerTransformer,变压器,455.4004,494.8813,TMP00046382,配变2159,0110,PowerTransformer,10kV,,,False,1
TMP00046381,PowerTransformer,变压器,447.1303,494.8711,TMP00046381,配变2158,0110,PowerTransformer,10kV,,,False,1
TMP00046380,PowerTransformer,变压器,419.6731,512.4079,TMP00046380,配变2157,0110,PowerTransformer,10kV,,,False,1
TMP00046379,PowerTransformer,变压器,413.934,503.1477,TMP00046379,配变2156,0110,PowerTransformer,10kV,,,False,1
TMP00046378,PowerTransformer,变压器,416.4764,502.3575,TMP00046378,配变2155,0110,PowerTransformer,10kV,,,False,1
TMP00046514,PowerTransformer,变压器,319.4027,497.7281,TMP00046514,配变2291,0302,PowerTransformer,10kV,,,False,1
TMP00046513,PowerTransformer,变压器,330.059,520.0764,TMP00046513,配变2290,0302,PowerTransformer,10kV,,,False,1
TMP00046528,PowerTransformer,变压器,345.0506,464.9595,TMP00046528,配变2305,0302,PowerTransformer,10kV,,,False,1
TMP00046527,PowerTransformer,变压器,350.5296,451.6573,TMP00046527,配变2304,0302,PowerTransformer,10kV,,,False,1
TMP00046510,PowerTransformer,变压器,486.3378,490.1906,TMP00046510,配变2287,0302,PowerTransformer,10kV,,,False,1
TMP00046520,PowerTransformer,变压器,534.1532,505.0842,TMP00046520,配变2297,0302,PowerTransformer,10kV,,,False,1
TMP00046488,PowerTransformer,变压器,394.0865,569.8796,TMP00046488,配变2265,0302,PowerTransformer,10kV,,,False,1
TMP00046500,PowerTransformer,变压器,430.1778,565.8929,TMP00046500,配变2277,0302,PowerTransformer,10kV,,,False,1
TMP00046501,PowerTransformer,变压器,431.2685,566.0975,TMP00046501,配变2278,0302,PowerTransformer,10kV,,,False,1
TMP00046526,PowerTransformer,变压器,447.2622,551.3357,TMP00046526,配变2303,0302,PowerTransformer,10kV,,,False,1
TMP00046487,PowerTransformer,变压器,458.2998,566.388,TMP00046487,配变2264,0302,PowerTransformer,10kV,,,False,1
TMP00046506,PowerTransformer,变压器,463.0449,550.2185,TMP00046506,配变2283,0302,PowerTransformer,10kV,,,False,1
TMP00046508,PowerTransformer,变压器,494.037,547.6454,TMP00046508,配变2285,0302,PowerTransformer,10kV,,,False,1
TMP00046491,PowerTransformer,变压器,446.2736,448.6227,TMP00046491,配变2268,0302,PowerTransformer,10kV,,,False,1
TMP00046509,PowerTransformer,变压器,436.472,454.174,TMP00046509,配变2286,0302,PowerTransformer,10kV,,,False,1
TMP00046503,PowerTransformer,变压器,452.5261,457.3325,TMP00046503,配变2280,0302,PowerTransformer,10kV,,,False,1
TMP00046504,PowerTransformer,变压器,456.3036,457.3478,TMP00046504,配变2281,0302,PowerTransformer,10kV,,,False,1
TMP00046505,PowerTransformer,变压器,454.4148,457.3478,TMP00046505,配变2282,0302,PowerTransformer,10kV,,,False,1
TMP00046492,PowerTransformer,变压器,436.1649,461.8642,TMP00046492,配变2269,0302,PowerTransformer,10kV,,,False,1
TMP00046518,PowerTransformer,变压器,458.4589,468.897,TMP00046518,配变2295,0302,PowerTransformer,10kV,,,False,1
TMP00046530,PowerTransformer,变压器,435.7325,470.8348,TMP00046530,配变2307,0302,PowerTransformer,10kV,,,False,1
TMP00046489,PowerTransformer,变压器,417.44,484.5245,TMP00046489,配变2266,0302,PowerTransformer,10kV,,,False,1
TMP00046499,PowerTransformer,变压器,477.0728,489.597,TMP00046499,配变2276,0302,PowerTransformer,10kV,,,False,1
TMP00046515,PowerTransformer,变压器,466.0376,481.8151,TMP00046515,配变2292,0302,PowerTransformer,10kV,,,False,1
TMP00046493,PowerTransformer,变压器,464.9452,504.0682,TMP00046493,配变2270,0302,PowerTransformer,10kV,,,False,1
TMP00046517,PowerTransformer,变压器,427.8418,498.9951,TMP00046517,配变2294,0302,PowerTransformer,10kV,,,False,1
TMP00046539,PowerTransformer,变压器,402.328,518.2869,TMP00046539,配变2316,0302,PowerTransformer,10kV,,,False,0
TMP00046540,PowerTransformer,变压器,404.2075,518.2869,TMP00046540,配变2317,0302,PowerTransformer,10kV,,,False,0
TMP00046541,PowerTransformer,变压器,406.1148,518.2869,TMP00046541,配变2318,0302,PowerTransformer,10kV,,,False,0
TMP00046537,PowerTransformer,变压器,411.3714,531.6463,TMP00046537,配变2314,0302,PowerTransformer,10kV,,,False,0
TMP00046538,PowerTransformer,变压器,412.6739,531.6463,TMP00046538,配变2315,0302,PowerTransformer,10kV,,,False,0
TMP00046553,PowerTransformer,变压器,367.1427,554.5548,TMP00046553,配变2330,0302,PowerTransformer,10kV,,,False,1
TMP00046550,PowerTransformer,变压器,410.7425,549.8687,TMP00046550,配变2327,0302,PowerTransformer,10kV,,,False,1
TMP00046556,PowerTransformer,变压器,414.5877,566.0519,TMP00046556,配变2333,0302,PowerTransformer,10kV,,,False,1
TMP00046554,PowerTransformer,变压器,425.244,550.619,TMP00046554,配变2331,0302,PowerTransformer,10kV,,,False,1
TMP00046555,PowerTransformer,变压器,423.297,550.619,TMP00046555,配变2332,0302,PowerTransformer,10kV,,,False,1
TMP00046557,PowerTransformer,变压器,508.03,519.6541,TMP00046557,配变2334,0302,PowerTransformer,10kV,,,False,1
TMP00046558,PowerTransformer,变压器,509.9769,519.6541,TMP00046558,配变2335,0302,PowerTransformer,10kV,,,False,1
TMP00046559,PowerTransformer,变压器,454.4322,486.9435,TMP00046559,配变2336,0302,PowerTransformer,10kV,,,False,1
TMP00046533,PowerTransformer,变压器,373.8181,520.0478,TMP00046533,配变2310,0302,PowerTransformer,10kV,,,False,1
TMP00046534,PowerTransformer,变压器,369.9399,519.2828,TMP00046534,配变2311,0302,PowerTransformer,10kV,,,False,1
TMP00046544,PowerTransformer,变压器,361.9145,524.573,TMP00046544,配变2321,0302,PowerTransformer,10kV,,,False,1
TMP00046502,PowerTransformer,变压器,335.2583,499.5752,TMP00046502,配变2279,0302,PowerTransformer,10kV,,,False,1
TMP00046511,PowerTransformer,变压器,367.2435,495.1339,TMP00046511,配变2288,0302,PowerTransformer,10kV,,,False,1
TMP00046490,PowerTransformer,变压器,382.5284,486.8615,TMP00046490,配变2267,0302,PowerTransformer,10kV,,,False,1
TMP00046512,PowerTransformer,变压器,389.5218,498.2484,TMP00046512,配变2289,0302,PowerTransformer,10kV,,,False,1
TMP00046494,PowerTransformer,变压器,391.2509,537.5688,TMP00046494,配变2271,0302,PowerTransformer,10kV,,,False,1
TMP00046529,PowerTransformer,变压器,434.6977,494.0451,TMP00046529,配变2306,0302,PowerTransformer,10kV,,,False,1
TMP00046542,PowerTransformer,变压器,532.7289,514.4827,TMP00046542,配变2319,0302,PowerTransformer,10kV,,,False,1
TMP00046377,PowerTransformer,变压器,499.5962,440.837,TMP00046377,配变2154,0110,PowerTransformer,10kV,,,False,1
TMP00046376,PowerTransformer,变压器,509.2056,440.8222,TMP00046376,配变2153,0110,PowerTransformer,10kV,,,False,1
TMP00046375,PowerTransformer,变压器,515.9771,457.3468,TMP00046375,配变2152,0110,PowerTransformer,10kV,,,False,1
TMP00046374,PowerTransformer,变压器,514.6903,450.5814,TMP00046374,配变2151,0110,PowerTransformer,10kV,,,False,1
TMP00046373,PowerTransformer,变压器,494.3459,470.9928,TMP00046373,配变2150,0110,PowerTransformer,10kV,,,False,1
TMP00046372,PowerTransformer,变压器,497.8602,470.6004,TMP00046372,配变2149,0110,PowerTransformer,10kV,,,False,1
TMP00046525,PowerTransformer,变压器,489.7209,475.3935,TMP00046525,配变2302,0302,PowerTransformer,10kV,,,False,1
TMP00046524,PowerTransformer,变压器,467.351,464.9859,TMP00046524,配变2301,0302,PowerTransformer,10kV,,,False,1
TMP00046560,PowerTransformer,变压器,527.4478,453.9964,TMP00046560,配变2337,0302,PowerTransformer,10kV,,,False,1
TMP00046535,PowerTransformer,变压器,478.2503,463.6048,TMP00046535,配变2312,0302,PowerTransformer,10kV,,,False,1
TMP00046536,PowerTransformer,变压器,476.6113,463.6048,TMP00046536,配变2313,0302,PowerTransformer,10kV,,,False,1
TMP00046370,PowerTransformer,变压器,386.3141,558.6265,TMP00046370,配变2147,0110,PowerTransformer,10kV,,,False,1
TMP00046516,PowerTransformer,变压器,412.7066,513.6079,TMP00046516,配变2293,0302,PowerTransformer,10kV,,,False,1
TMP00046545,PowerTransformer,变压器,375.0692,544.4406,TMP00046545,配变2322,0302,PowerTransformer,10kV,,,False,1
TMP00046546,PowerTransformer,变压器,376.2002,544.4406,TMP00046546,配变2323,0302,PowerTransformer,10kV,,,False,1
TMP00046369,PowerTransformer,变压器,512.9574,443.9701,TMP00046369,配变2146,0110,PowerTransformer,10kV,,,False,1
TMP00046548,PowerTransformer,变压器,379.3886,512.5075,TMP00046548,配变2325,0302,PowerTransformer,10kV,,,False,1
TMP00046549,PowerTransformer,变压器,361.0712,531.252,TMP00046549,配变2326,0302,PowerTransformer,10kV,,,False,1
TMP00046368,PowerTransformer,变压器,437.2821,567.5294,TMP00046368,配变2145,0110,PowerTransformer,10kV,,,False,1
TMP00046521,PowerTransformer,变压器,473.6425,546.9033,TMP00046521,配变2298,0302,PowerTransformer,10kV,,,False,1
TMP00046543,PowerTransformer,变压器,486.1327,499.3885,TMP00046543,配变2320,0302,PowerTransformer,10kV,,,False,1
TMP00046547,PowerTransformer,变压器,470.551,498.0942,TMP00046547,配变2324,0302,PowerTransformer,10kV,,,False,1
TMP00048671,Breaker,断路器,300.1363,508.3373,TMP00048671,开关02442,0305,Breaker,10kV,,,False,1
TMP00043952,Breaker,断路器,345.5487,496.6241,TMP00043952,开关00028,0111,Breaker,10kV,,,False,1
TMP00043951,Breaker,断路器,351.4394,495.027,TMP00043951,开关00027,0111,Breaker,10kV,,,False,1
TMP00043950,Breaker,断路器,413.1599,508.3373,TMP00043950,开关00026,0111,Breaker,10kV,,,False,1
TMP00043949,Breaker,断路器,509.5787,508.3373,TMP00043949,开关00025,0111,Breaker,10kV,,,False,1
TMP00043948,Breaker,断路器,486.5895,556.7045,TMP00043948,开关00024,0111,Breaker,10kV,,,False,1
TMP00043947,Breaker,断路器,468.4807,555.9574,TMP00043947,开关00023,0111,Breaker,10kV,,,False,1
TMP00043946,Breaker,断路器,409.0822,555.9574,TMP00043946,开关00022,0111,Breaker,10kV,,,False,1
TMP00043945,Breaker,断路器,410.7691,558.2121,TMP00043945,开关00021,0111,Breaker,10kV,,,False,1
TMP00043944,Breaker,断路器,426.3592,558.2121,TMP00043944,开关00020,0111,Breaker,10kV,,,False,1
TMP00043943,Breaker,断路器,493.8929,553.1644,TMP00043943,开关00019,0111,Breaker,10kV,,,False,1
TMP00043942,Breaker,断路器,504.3547,512.0657,TMP00043942,开关00018,0111,Breaker,10kV,,,False,1
TMP00043941,Breaker,断路器,444.6133,503.3841,TMP00043941,开关00017,0111,Breaker,10kV,,,False,1
TMP00043940,Breaker,断路器,445.3604,470.4848,TMP00043940,开关00016,0111,Breaker,10kV,,,False,1
TMP00043939,Breaker,断路器,444.6133,454.7386,TMP00043939,开关00015,0111,Breaker,10kV,,,False,1
TMP00043938,Breaker,断路器,438.7753,486.407,TMP00043938,开关00014,0111,Breaker,10kV,,,False,1
TMP00043937,Breaker,断路器,429.5846,487.4958,TMP00043937,开关00013,0111,Breaker,10kV,,,False,1
TMP00043936,Breaker,断路器,449.9544,492.4637,TMP00043936,开关00012,0111,Breaker,10kV,,,False,1
TMP00043935,Breaker,断路器,464.3774,490.9562,TMP00043935,开关00011,0111,Breaker,10kV,,,False,1
TMP00043955,Breaker,断路器,400.6279,502.9705,TMP00043955,开关00031,0305,Breaker,10kV,,,False,1
TMP00043956,Breaker,断路器,398.7378,502.9705,TMP00043956,开关00032,0305,Breaker,10kV,,,False,1
TMP00043953,Breaker,断路器,500.5236,487.1833,TMP00043953,开关00029,0305,Breaker,10kV,,,False,1
TMP00043954,Breaker,断路器,502.4135,487.1833,TMP00043954,开关00030,0305,Breaker,10kV,,,False,1
TMP00043973,Breaker,断路器,521.7185,503.4476,TMP00043973,开关00049,0305,Breaker,10kV,,,False,1
TMP00043974,Breaker,断路器,523.6083,503.4476,TMP00043974,开关00050,0305,Breaker,10kV,,,False,1
TMP00043934,Breaker,断路器,504.0867,469.2594,TMP00043934,开关00010,0111,Breaker,10kV,,,False,1
TMP00043933,Breaker,断路器,501.0566,446.9403,TMP00043933,开关00009,0111,Breaker,10kV,,,False,1
TMP00043932,Breaker,断路器,499.8078,466.5698,TMP00043932,开关00008,0111,Breaker,10kV,,,False,1
