ID,Name,Type,X,Y,Width,Height,Voltage
TMP00045214,00000终端头506361-站外-电缆终端头506362,交流线段,377.17549278902084,490.8407265188559,3.355681041663388,9.058830932719843,10kV
TMP00045213,00000终端头197688-站外-电缆终端头197689,交流线段,382.933283054587,503.6611094650239,4.53507001550247,9.805961038775706,10kV
TMP00045212,00000终端头584392-站外-电缆终端头584398,交流线段,380.98682104868413,539.3810382686843,8.266829243145992,0.3320578249137043,10kV
TMP00045211,00000终端头584557-站外-电缆终端头584578,交流线段,430.5058359457954,488.9750901114488,2.19465415213665,6.952379640325944,10kV
TMP00045210,00000终端头963363~站外-电缆终端头936663,交流线段,523.6825100761786,513.2022592525592,6.6673822566627905,4.232034822746755,10kV
TMP00045209,00000争3#~LINE365_争3间1#,交流线段,416.39248663010864,508.33732026987565,1.2375963757648378,0.0,10kV
TMP00045208,TMP00131370#~LINE215_线LINE365_争4#,交流线段,417.6300830058735,508.33732026987565,1.8015920515276775,0.0,10kV
TMP00045207,TMP00131370#~LINE365_争3间1照1,交流线段,417.6300830058735,508.33732026987565,0.0,1.53167346557791,10kV
TMP00045206,00000示分5#~LINE215_线LINE231_示分6#,交流线段,504.08672069080444,466.56982075749625,0.0,2.0961555541702523,10kV
TMP00045205,00000示分37白2#~LINE215_线LINE231_示分37白3#,交流线段,499.23167210232,446.9403067492793,1.2315567497989832,0.0015808416957838745,10kV
TMP00045204,00000要败支1#~LINE215_线听统要败支2#,交流线段,506.4874112106213,455.31909201200676,0.8927296796751989,0.0,10kV
TMP00045203,00000示分6白1#~LINE215_线LINE231_示分6白2#,交流线段,500.4131688650867,466.56982075749625,1.2726991682911262,0.0,10kV
TMP00045202,00000示1#环网箱102(1)－LINE215_线LINE231_示分5#,交流线段,504.1801930228663,484.54269373736565,0.0,6.988738999328291,10kV
TMP00045201,00000示1#环网箱102(2)－LINE215_线LINE231_示分5#,交流线段,504.1801930228663,480.2503842581679,0.0,4.2923094791977405,10kV
TMP00045200,00000示1#环网箱102－LINE215_线LINE231_示分5#,交流线段,504.1801930228663,477.37734634653964,0.0,2.8730379116282734,10kV
TMP00045199,TMP00131651#-LINE231_示2#SUB020_开关站101,交流线段,504.08672069080444,428.56606211629764,0.0,3.6502040099035185,10kV
TMP00045198,TMP00131651#-LINE231_示2#SUB020_开关站101,交流线段,503.9762644441138,423.1732436104389,0.11045624669066001,5.39281850585877,10kV
TMP00045197,TMP00131374#-听统要败支3#,交流线段,509.69408778885906,455.31909201200676,3.2278355363193896,0.0,10kV
TMP00045196,00000终端头506372-站外-电缆终端头506373,交流线段,521.4751686560735,455.312971317236,1.626605036128126,0.015078797713385939,10kV
TMP00045195,00000终端头586690-站外-电缆终端头586691,交流线段,486.504599350604,469.85630957416845,1.5341460641277536,9.16697671847055,10kV
TMP00045194,00000示分6白4#-LINE215_线果诉明3#争101,交流线段,475.0134205297498,466.2901333805548,8.074858313117716,0.2796873769414674,10kV
TMP00045193,00000配电站102-亮平SUB020_配电站101,交流线段,465.6687815253177,466.2901333805548,14.179582529298727,0.9089434406573673,10kV
